slug,date,avg_price,wa_price,median,volume,vaulted,ducats,tradable,type
frost_prime_set,2025-02-24,82.5,82.532,83.0,79,True,175,True,warframe
frost_prime_set,2025-02-25,83.0,82.562,83,73,True,175,True,warframe
frost_prime_set,2025-02-26,80.0,80.984,80,62,True,175,True,warframe
frost_prime_set,2025-02-27,80.0,82.074,80,94,True,175,True,warframe
frost_prime_set,2025-02-28,85.0,85.275,85,102,True,175,True,warframe
frost_prime_set,2025-03-01,85.0,84.739,85.0,165,True,175,True,warframe
frost_prime_set,2025-03-02,85.5,85.827,85,81,True,175,True,warframe
frost_prime_set,2025-03-03,83.5,85.316,85,79,True,175,True,warframe
frost_prime_set,2025-03-04,84.5,85.557,85,88,True,175,True,warframe
frost_prime_set,2025-03-05,87.5,87.662,88.0,74,True,175,True,warframe
frost_prime_set,2025-03-06,89.0,88.196,89,51,True,175,True,warframe
frost_prime_set,2025-03-07,87.5,87.056,88.0,72,True,175,True,warframe
frost_prime_set,2025-03-08,85.0,85.824,85.0,74,True,175,True,warframe
frost_prime_set,2025-03-09,86.5,86.718,87.0,71,True,175,True,warframe
frost_prime_set,2025-03-10,86.5,86.169,88.0,59,True,175,True,warframe
frost_prime_set,2025-03-11,84.5,85.712,85.0,66,True,175,True,warframe
frost_prime_set,2025-03-12,89.0,87.569,89,65,True,175,True,warframe
frost_prime_set,2025-03-13,88.5,89.244,89,45,True,175,True,warframe
frost_prime_set,2025-03-14,89.0,89.211,89.0,57,True,175,True,warframe
frost_prime_set,2025-03-15,89.0,89.314,90,51,True,175,True,warframe
frost_prime_set,2025-03-16,90.0,89.171,90,76,True,175,True,warframe
frost_prime_set,2025-03-17,89.0,89.75,90.0,44,True,175,True,warframe
frost_prime_set,2025-03-18,90.0,88.825,89,57,True,175,True,warframe
frost_prime_set,2025-03-19,88.0,92.302,90,106,True,175,True,warframe
frost_prime_set,2025-03-20,89.0,89.625,90.0,64,True,175,True,warframe
frost_prime_set,2025-03-21,89.0,89.429,90.0,49,True,175,True,warframe
frost_prime_set,2025-03-22,89.0,89.418,90,67,True,175,True,warframe
frost_prime_set,2025-03-23,89.0,88.026,89,78,True,175,True,warframe
frost_prime_set,2025-03-24,90.0,89.469,89.0,64,True,175,True,warframe
frost_prime_set,2025-03-25,87.5,87.757,88,74,True,175,True,warframe
frost_prime_set,2025-03-26,88.5,89.178,90,45,True,175,True,warframe
frost_prime_set,2025-03-27,86.5,87.697,88.0,66,True,175,True,warframe
frost_prime_set,2025-03-28,88.5,89.069,89,58,True,175,True,warframe
frost_prime_set,2025-03-29,87.0,87.818,88,66,True,175,True,warframe
frost_prime_set,2025-03-30,87.0,87.944,89,72,True,175,True,warframe
frost_prime_set,2025-03-31,88.5,88.983,89.0,60,True,175,True,warframe
frost_prime_set,2025-04-01,88.5,89.333,89,45,True,175,True,warframe
frost_prime_set,2025-04-02,89.0,89.527,90.0,55,True,175,True,warframe
frost_prime_set,2025-04-03,88.5,89.375,90.0,40,True,175,True,warframe
frost_prime_set,2025-04-04,88.5,89.467,90.0,45,True,175,True,warframe
frost_prime_set,2025-04-05,89.0,89.582,90.0,55,True,175,True,warframe
frost_prime_set,2025-04-06,88.5,89.103,90,58,True,175,True,warframe
frost_prime_set,2025-04-07,89.0,89.184,89,49,True,175,True,warframe
frost_prime_set,2025-04-08,87.0,87.472,88.0,53,True,175,True,warframe
frost_prime_set,2025-04-09,88.5,88.59,89.0,39,True,175,True,warframe
frost_prime_set,2025-04-10,87.5,88.024,88.0,42,True,175,True,warframe
frost_prime_set,2025-04-11,90.0,88.703,89.0,37,True,175,True,warframe
frost_prime_set,2025-04-12,88.5,88.823,89,62,True,175,True,warframe
frost_prime_set,2025-04-13,87.0,87.029,88,69,True,175,True,warframe
frost_prime_set,2025-04-14,89.0,88.926,89.0,54,True,175,True,warframe
frost_prime_set,2025-04-15,88.5,88.977,89.0,44,True,175,True,warframe
hydroid_prime_set,2025-02-24,89.0,89.479,90,48,True,205,True,warframe
hydroid_prime_set,2025-02-25,90.0,90.077,90.0,65,True,205,True,warframe
hydroid_prime_set,2025-02-26,89.5,89.379,90.0,58,True,205,True,warframe
hydroid_prime_set,2025-02-27,89.0,89.758,90,33,True,205,True,warframe
hydroid_prime_set,2025-02-28,90.0,90.306,90,72,True,205,True,warframe
hydroid_prime_set,2025-03-01,88.5,89.132,90,38,True,205,True,warframe
hydroid_prime_set,2025-03-02,90.5,89.093,90.0,54,True,205,True,warframe
hydroid_prime_set,2025-03-03,89.5,89.727,90,33,True,205,True,warframe
hydroid_prime_set,2025-03-04,89.0,89.462,90.0,39,True,205,True,warframe
hydroid_prime_set,2025-03-05,89.0,88.857,90,70,True,205,True,warframe
hydroid_prime_set,2025-03-06,90.0,91.017,90,58,True,205,True,warframe
hydroid_prime_set,2025-03-07,90.0,90.733,90.0,60,True,205,True,warframe
hydroid_prime_set,2025-03-08,90.0,89.579,90.0,57,True,205,True,warframe
hydroid_prime_set,2025-03-09,89.0,89.636,90,66,True,205,True,warframe
hydroid_prime_set,2025-03-10,89.0,89.667,90,42,True,205,True,warframe
hydroid_prime_set,2025-03-11,89.5,89.377,90.0,53,True,205,True,warframe
hydroid_prime_set,2025-03-12,91.0,91.286,90.0,35,True,205,True,warframe
hydroid_prime_set,2025-03-13,90.0,91.449,90.0,49,True,205,True,warframe
hydroid_prime_set,2025-03-14,93.0,92.129,91,70,True,205,True,warframe
hydroid_prime_set,2025-03-15,91.0,92.267,92.0,75,True,205,True,warframe
hydroid_prime_set,2025-03-16,92.5,92.474,93,78,True,205,True,warframe
hydroid_prime_set,2025-03-17,93.5,92.825,94,40,True,205,True,warframe
hydroid_prime_set,2025-03-18,89.5,91.385,90.0,91,True,205,True,warframe
hydroid_prime_set,2025-03-19,88.5,91.229,90,48,True,205,True,warframe
hydroid_prime_set,2025-03-20,89.5,87.269,89,52,True,205,True,warframe
hydroid_prime_set,2025-03-21,88.5,89.115,89.0,52,True,205,True,warframe
hydroid_prime_set,2025-03-22,88.5,89.444,90,45,True,205,True,warframe
hydroid_prime_set,2025-03-23,87.5,87.831,88.0,59,True,205,True,warframe
hydroid_prime_set,2025-03-24,89.0,89.656,90.0,32,True,205,True,warframe
hydroid_prime_set,2025-03-25,87.0,87.959,88,49,True,205,True,warframe
hydroid_prime_set,2025-03-26,88.5,88.177,89.5,62,True,205,True,warframe
hydroid_prime_set,2025-03-27,87.5,88.061,89.0,49,True,205,True,warframe
hydroid_prime_set,2025-03-28,88.5,87.58,88.0,50,True,205,True,warframe
hydroid_prime_set,2025-03-29,87.5,87.0,88,72,True,205,True,warframe
hydroid_prime_set,2025-03-30,86.5,87.4,88,75,True,205,True,warframe
hydroid_prime_set,2025-03-31,88.5,89.111,89,54,True,205,True,warframe
hydroid_prime_set,2025-04-01,90.0,90.048,90.0,63,True,205,True,warframe
hydroid_prime_set,2025-04-02,90.0,89.474,90.0,57,True,205,True,warframe
hydroid_prime_set,2025-04-03,89.5,88.06,88.0,67,True,205,True,warframe
hydroid_prime_set,2025-04-04,88.5,89.289,90,45,True,205,True,warframe
hydroid_prime_set,2025-04-05,88.5,89.032,89.0,62,True,205,True,warframe
hydroid_prime_set,2025-04-06,89.5,86.964,89.0,83,True,205,True,warframe
hydroid_prime_set,2025-04-07,88.5,89.081,89,37,True,205,True,warframe
hydroid_prime_set,2025-04-08,89.0,87.839,88.5,56,True,205,True,warframe
hydroid_prime_set,2025-04-09,90.0,89.375,89.0,56,True,205,True,warframe
hydroid_prime_set,2025-04-10,89.0,89.358,90.0,53,True,205,True,warframe
hydroid_prime_set,2025-04-11,86.5,87.875,89.0,56,True,205,True,warframe
hydroid_prime_set,2025-04-12,88.5,89.12,90.0,50,True,205,True,warframe
hydroid_prime_set,2025-04-13,88.5,89.103,90.0,68,True,205,True,warframe
hydroid_prime_set,2025-04-14,90.0,89.926,90,27,True,205,True,warframe
hydroid_prime_set,2025-04-15,90.0,89.517,90,60,True,205,True,warframe
zephyr_prime_chassis_blueprint,2025-02-24,6.0,6.118,6.0,17,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-02-25,6.0,6.029,6.0,35,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-02-26,6.0,6.0,6,29,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-02-27,7.0,6.641,6.0,39,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-02-28,7.0,7.34,7,47,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-01,7.0,6.974,7.0,38,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-02,7.0,7.644,8.0,45,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-03,7.5,8.075,8,40,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-04,7.5,7.32,6.5,25,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-05,7.5,7.303,7,33,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-06,7.5,7.767,7,30,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-07,7.0,6.59,7.0,39,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-08,7.5,7.714,8,42,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-09,8.0,8.319,8,47,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-10,7.0,6.618,7.0,34,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-11,7.0,6.571,7,28,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-12,7.0,7.385,7,39,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-13,7.0,6.826,7,23,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-14,7.0,7.288,7.0,59,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-15,6.0,6.033,6,30,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-16,6.0,6.2,6,50,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-17,7.0,7.032,6,31,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-18,8.0,8.054,8,37,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-19,8.0,8.034,8.0,29,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-20,8.0,8.222,8.0,18,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-21,6.0,6.333,5.0,39,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-22,7.0,7.095,7,42,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-23,6.0,6.111,6.0,36,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-24,7.5,7.0,6.5,17,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-25,5.0,5.167,5,12,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-26,5.5,5.4,5.0,35,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-27,6.0,5.75,6.0,28,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-28,6.0,5.767,6,30,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-29,6.0,6.042,6,24,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-30,6.0,5.81,6.0,21,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-03-31,6.5,6.0,6,15,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-04-01,6.0,6.0,6.0,33,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-04-02,7.0,5.919,5,37,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-04-03,5.5,4.833,5,24,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-04-04,6.0,5.912,6.0,34,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-04-05,7.0,6.744,7.0,39,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-04-06,6.0,5.773,5.0,22,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-04-07,6.5,6.083,6,24,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-04-08,6.5,6.531,6,32,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-04-09,6.5,6.48,7.0,25,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-04-10,6.5,7.037,7,27,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-04-11,5.5,5.654,5.0,26,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-04-12,6.0,6.125,5.5,32,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-04-13,6.0,6.125,6,32,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-04-14,7.0,6.692,7,39,True,25,True,warframe
zephyr_prime_chassis_blueprint,2025-04-15,7.0,6.875,7.0,16,True,25,True,warframe
redeemer_prime_blade,2025-02-24,5.5,5.1,5,10,True,15,True,weapon
redeemer_prime_blade,2025-02-25,5.0,4.917,5.0,12,True,15,True,weapon
redeemer_prime_blade,2025-02-26,5.0,4.778,5,9,True,15,True,weapon
redeemer_prime_blade,2025-02-27,6.0,5.5,5.0,8,True,15,True,weapon
redeemer_prime_blade,2025-02-28,5.0,5.167,5.0,12,True,15,True,weapon
redeemer_prime_blade,2025-03-01,4.5,4.9,5,10,True,15,True,weapon
redeemer_prime_blade,2025-03-02,5.5,5.125,5.0,8,True,15,True,weapon
redeemer_prime_blade,2025-03-03,5.0,4.875,5.0,8,True,15,True,weapon
redeemer_prime_blade,2025-03-04,5.5,5.444,5,9,True,15,True,weapon
redeemer_prime_blade,2025-03-05,5.0,5.0,5,9,True,15,True,weapon
redeemer_prime_blade,2025-03-06,7.5,6.4,5,5,True,15,True,weapon
redeemer_prime_blade,2025-03-07,6.5,5.556,5,18,True,15,True,weapon
redeemer_prime_blade,2025-03-08,4.5,4.75,5.0,8,True,15,True,weapon
redeemer_prime_blade,2025-03-09,5.5,5.154,5,13,True,15,True,weapon
redeemer_prime_blade,2025-03-10,6.0,5.2,5.0,10,True,15,True,weapon
redeemer_prime_blade,2025-03-11,5.5,5.125,5.0,8,True,15,True,weapon
redeemer_prime_blade,2025-03-12,3.5,4.4,5,5,True,15,True,weapon
redeemer_prime_blade,2025-03-13,5.0,5.0,5,3,True,15,True,weapon
redeemer_prime_blade,2025-03-14,5.5,5.2,5,5,True,15,True,weapon
redeemer_prime_blade,2025-03-15,6.0,5.421,5.0,19,True,15,True,weapon
redeemer_prime_blade,2025-03-16,5.5,4.786,5.0,14,True,15,True,weapon
redeemer_prime_blade,2025-03-17,6.0,4.875,5,8,True,15,True,weapon
redeemer_prime_blade,2025-03-18,5.5,4.909,5.0,11,True,15,True,weapon
redeemer_prime_blade,2025-03-19,4.5,4.75,5.0,8,True,15,True,weapon
redeemer_prime_blade,2025-03-20,4.5,4.6,5,5,True,15,True,weapon
redeemer_prime_blade,2025-03-21,4.5,4.9,5.0,10,True,15,True,weapon
redeemer_prime_blade,2025-03-22,4.5,4.667,5,12,True,15,True,weapon
redeemer_prime_blade,2025-03-23,5.5,5.375,5.0,8,True,15,True,weapon
redeemer_prime_blade,2025-03-24,5.5,5.0,4.5,7,True,15,True,weapon
redeemer_prime_blade,2025-03-25,5.0,4.917,5,12,True,15,True,weapon
redeemer_prime_blade,2025-03-26,7.0,5.25,5.0,12,True,15,True,weapon
redeemer_prime_blade,2025-03-27,5.5,5.0,5.0,6,True,15,True,weapon
redeemer_prime_blade,2025-03-28,3.5,4.125,4,8,True,15,True,weapon
redeemer_prime_blade,2025-03-29,3.5,4.273,5,11,True,15,True,weapon
redeemer_prime_blade,2025-03-30,4.0,4.188,4.0,16,True,15,True,weapon
redeemer_prime_blade,2025-03-31,4.5,4.625,5.0,8,True,15,True,weapon
redeemer_prime_blade,2025-04-01,5.0,5.0,5,5,True,15,True,weapon
redeemer_prime_blade,2025-04-02,4.5,4.75,5.0,4,True,15,True,weapon
redeemer_prime_blade,2025-04-03,4.5,4.8,5.0,10,True,15,True,weapon
redeemer_prime_blade,2025-04-04,4.0,4.455,5,11,True,15,True,weapon
redeemer_prime_blade,2025-04-05,6.5,5.133,5.0,15,True,15,True,weapon
redeemer_prime_blade,2025-04-06,4.5,4.7,5.0,10,True,15,True,weapon
redeemer_prime_blade,2025-04-07,5.0,5.0,5,5,True,15,True,weapon
redeemer_prime_blade,2025-04-08,6.5,5.0,4.5,9,True,15,True,weapon
redeemer_prime_blade,2025-04-09,4.5,4.333,4,9,True,15,True,weapon
redeemer_prime_blade,2025-04-10,4.0,4.222,4,9,True,15,True,weapon
redeemer_prime_blade,2025-04-11,4.5,4.455,4,11,True,15,True,weapon
redeemer_prime_blade,2025-04-12,5.5,5.083,5,12,True,15,True,weapon
redeemer_prime_blade,2025-04-13,5.0,4.769,5.0,13,True,15,True,weapon
redeemer_prime_blade,2025-04-14,4.0,4.2,4,5,True,15,True,weapon
redeemer_prime_blade,2025-04-15,6.0,5.083,5.0,12,True,15,True,weapon
akjagara_prime_receiver,2025-02-24,8.0,8.056,8,18,True,45,True,weapon
akjagara_prime_receiver,2025-02-25,10.0,9.455,10.0,22,True,45,True,weapon
akjagara_prime_receiver,2025-02-26,8.5,8.85,9.0,20,True,45,True,weapon
akjagara_prime_receiver,2025-02-27,10.0,9.882,10.0,17,True,45,True,weapon
akjagara_prime_receiver,2025-02-28,9.0,9.0,9.0,18,True,45,True,weapon
akjagara_prime_receiver,2025-03-01,9.5,8.955,9,22,True,45,True,weapon
akjagara_prime_receiver,2025-03-02,8.5,8.654,9,26,True,45,True,weapon
akjagara_prime_receiver,2025-03-03,8.5,8.667,9.0,18,True,45,True,weapon
akjagara_prime_receiver,2025-03-04,7.5,8.217,8.0,23,True,45,True,weapon
akjagara_prime_receiver,2025-03-05,8.0,8.067,8.0,15,True,45,True,weapon
akjagara_prime_receiver,2025-03-06,8.0,8.294,8.0,17,True,45,True,weapon
akjagara_prime_receiver,2025-03-07,8.5,8.828,9.0,29,True,45,True,weapon
akjagara_prime_receiver,2025-03-08,8.5,8.423,8.0,26,True,45,True,weapon
akjagara_prime_receiver,2025-03-09,9.0,9.087,9.0,23,True,45,True,weapon
akjagara_prime_receiver,2025-03-10,8.5,8.5,8.0,18,True,45,True,weapon
akjagara_prime_receiver,2025-03-11,8.5,8.667,8.0,18,True,45,True,weapon
akjagara_prime_receiver,2025-03-12,8.5,9.238,9.0,21,True,45,True,weapon
akjagara_prime_receiver,2025-03-13,7.5,8.1,8.5,10,True,45,True,weapon
akjagara_prime_receiver,2025-03-14,9.0,9.045,9.0,22,True,45,True,weapon
akjagara_prime_receiver,2025-03-15,8.5,8.8,9.0,15,True,45,True,weapon
akjagara_prime_receiver,2025-03-16,8.5,8.962,9,26,True,45,True,weapon
akjagara_prime_receiver,2025-03-17,8.5,9.143,9.0,14,True,45,True,weapon
akjagara_prime_receiver,2025-03-18,8.5,9.211,9,19,True,45,True,weapon
akjagara_prime_receiver,2025-03-19,8.5,9.143,9.5,7,True,45,True,weapon
akjagara_prime_receiver,2025-03-20,8.5,8.636,9,11,True,45,True,weapon
akjagara_prime_receiver,2025-03-21,8.5,8.75,9.0,20,True,45,True,weapon
akjagara_prime_receiver,2025-03-22,9.0,9.077,9,26,True,45,True,weapon
akjagara_prime_receiver,2025-03-23,8.0,8.391,8,23,True,45,True,weapon
akjagara_prime_receiver,2025-03-24,8.5,8.267,8.0,15,True,45,True,weapon
akjagara_prime_receiver,2025-03-25,8.0,8.259,8,27,True,45,True,weapon
akjagara_prime_receiver,2025-03-26,8.5,9.062,9,16,True,45,True,weapon
akjagara_prime_receiver,2025-03-27,8.5,8.88,9.0,25,True,45,True,weapon
akjagara_prime_receiver,2025-03-28,9.5,9.538,10.0,26,True,45,True,weapon
akjagara_prime_receiver,2025-03-29,8.5,9.5,10.0,26,True,45,True,weapon
akjagara_prime_receiver,2025-03-30,8.5,8.471,9,17,True,45,True,weapon
akjagara_prime_receiver,2025-03-31,8.0,9.091,10.0,22,True,45,True,weapon
akjagara_prime_receiver,2025-04-01,10.0,9.714,10,14,True,45,True,weapon
akjagara_prime_receiver,2025-04-02,7.5,9.0,10,20,True,45,True,weapon
akjagara_prime_receiver,2025-04-03,9.5,9.7,10.0,10,True,45,True,weapon
akjagara_prime_receiver,2025-04-04,10.0,9.81,10,21,True,45,True,weapon
akjagara_prime_receiver,2025-04-05,8.5,8.861,9.0,36,True,45,True,weapon
akjagara_prime_receiver,2025-04-06,8.5,9.086,9,35,True,45,True,weapon
akjagara_prime_receiver,2025-04-07,9.5,9.75,10.0,12,True,45,True,weapon
akjagara_prime_receiver,2025-04-08,8.5,8.615,9,13,True,45,True,weapon
akjagara_prime_receiver,2025-04-09,8.5,9.048,9.0,21,True,45,True,weapon
akjagara_prime_receiver,2025-04-10,8.5,9.071,9.0,28,True,45,True,weapon
akjagara_prime_receiver,2025-04-11,8.5,9.115,9.0,26,True,45,True,weapon
akjagara_prime_receiver,2025-04-12,7.0,9.069,10,29,True,45,True,weapon
akjagara_prime_receiver,2025-04-13,9.5,9.5,10.0,20,True,45,True,weapon
akjagara_prime_receiver,2025-04-14,9.0,9.389,9,18,True,45,True,weapon
akjagara_prime_receiver,2025-04-15,8.5,9.375,10.0,16,True,45,True,weapon
zhuge_prime_grip,2025-02-24,4.5,4.6,5,5,True,15,True,weapon
zhuge_prime_grip,2025-02-25,5.5,5.333,5.0,6,True,15,True,weapon
zhuge_prime_grip,2025-02-26,5.0,5.222,5,9,True,15,True,weapon
zhuge_prime_grip,2025-02-27,4.0,4.364,5,11,True,15,True,weapon
zhuge_prime_grip,2025-02-28,5.5,5.375,5.0,8,True,15,True,weapon
zhuge_prime_grip,2025-03-01,5.0,5.0,5,5,True,15,True,weapon
zhuge_prime_grip,2025-03-02,5.5,5.333,5.0,6,True,15,True,weapon
zhuge_prime_grip,2025-03-03,6.0,6.0,6,1,True,15,True,weapon
zhuge_prime_grip,2025-03-04,5.5,5.375,5.0,8,True,15,True,weapon
zhuge_prime_grip,2025-03-05,4.5,4.5,4.5,6,True,15,True,weapon
zhuge_prime_grip,2025-03-06,5.0,5.0,5,1,True,15,True,weapon
zhuge_prime_grip,2025-03-07,4.5,4.667,5.0,6,True,15,True,weapon
zhuge_prime_grip,2025-03-08,5.5,5.25,5.0,4,True,15,True,weapon
zhuge_prime_grip,2025-03-09,6.0,6.0,6.0,4,True,15,True,weapon
zhuge_prime_grip,2025-03-10,6.0,5.3,5.0,10,True,15,True,weapon
zhuge_prime_grip,2025-03-11,5.0,5.0,5,3,True,15,True,weapon
zhuge_prime_grip,2025-03-12,5.0,5.222,5,9,True,15,True,weapon
zhuge_prime_grip,2025-03-13,6.0,5.6,5.5,5,True,15,True,weapon
zhuge_prime_grip,2025-03-14,7.0,6.0,5.0,8,True,15,True,weapon
zhuge_prime_grip,2025-03-15,7.5,6.333,5.5,6,True,15,True,weapon
zhuge_prime_grip,2025-03-16,4.5,4.5,4.5,2,True,15,True,weapon
zhuge_prime_grip,2025-03-17,5.0,5.0,5.0,2,True,15,True,weapon
zhuge_prime_grip,2025-03-18,5.5,5.167,5.0,6,True,15,True,weapon
zhuge_prime_grip,2025-03-19,7.0,7.0,7,3,True,15,True,weapon
zhuge_prime_grip,2025-03-20,4.0,4.333,5,3,True,15,True,weapon
zhuge_prime_grip,2025-03-21,4.0,4.0,4.0,4,True,15,True,weapon
zhuge_prime_grip,2025-03-22,6.0,5.667,5.0,6,True,15,True,weapon
zhuge_prime_grip,2025-03-23,6.0,6.0,6,1,True,15,True,weapon
zhuge_prime_grip,2025-03-24,9.0,7.667,5,3,True,15,True,weapon
zhuge_prime_grip,2025-03-25,4.5,4.857,5.0,7,True,15,True,weapon
zhuge_prime_grip,2025-03-26,5.5,5.25,5,12,True,15,True,weapon
zhuge_prime_grip,2025-03-27,5.5,5.571,5,7,True,15,True,weapon
zhuge_prime_grip,2025-03-28,5.5,5.75,6.0,4,True,15,True,weapon
zhuge_prime_grip,2025-03-29,5.5,5.2,5,5,True,15,True,weapon
zhuge_prime_grip,2025-03-30,4.5,4.846,5,13,True,15,True,weapon
zhuge_prime_grip,2025-03-31,7.5,6.111,5,9,True,15,True,weapon
zhuge_prime_grip,2025-04-01,5.0,5.2,5,5,True,15,True,weapon
zhuge_prime_grip,2025-04-02,3.5,4.286,5.0,7,True,15,True,weapon
zhuge_prime_grip,2025-04-03,7.0,6.375,5.5,8,True,15,True,weapon
zhuge_prime_grip,2025-04-04,4.0,4.0,4,7,True,15,True,weapon
zhuge_prime_grip,2025-04-05,4.5,4.571,5,7,True,15,True,weapon
zhuge_prime_grip,2025-04-06,5.0,5.222,5.0,9,True,15,True,weapon
zhuge_prime_grip,2025-04-07,4.5,4.667,5,3,True,15,True,weapon
zhuge_prime_grip,2025-04-08,5.0,4.714,5,7,True,15,True,weapon
zhuge_prime_grip,2025-04-09,5.0,5.2,5,5,True,15,True,weapon
zhuge_prime_grip,2025-04-10,3.5,3.5,3.5,2,True,15,True,weapon
zhuge_prime_grip,2025-04-11,5.0,5.0,5.0,6,True,15,True,weapon
zhuge_prime_grip,2025-04-12,6.0,5.429,5,7,True,15,True,weapon
zhuge_prime_grip,2025-04-13,5.0,4.75,5.0,12,True,15,True,weapon
zhuge_prime_grip,2025-04-14,6.0,5.5,5.0,6,True,15,True,weapon
zhuge_prime_grip,2025-04-15,5.5,5.667,6.0,6,True,15,True,weapon
wyrm_prime_blueprint,2025-02-24,10.5,10.0,10,22,True,15,True,sentinel
wyrm_prime_blueprint,2025-02-25,11.5,10.474,10,19,True,15,True,sentinel
wyrm_prime_blueprint,2025-02-26,10.5,9.737,10,19,True,15,True,sentinel
wyrm_prime_blueprint,2025-02-27,8.5,8.9,9.0,10,True,15,True,sentinel
wyrm_prime_blueprint,2025-02-28,8.0,8.562,8,16,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-01,9.5,9.6,10.0,10,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-02,10.0,9.692,10.0,26,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-03,10.0,10.0,10,15,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-04,10.0,9.722,10,18,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-05,10.5,10.0,10.0,14,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-06,6.5,9.529,10.0,17,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-07,11.5,9.895,10,19,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-08,8.5,9.176,9,17,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-09,11.5,10.2,10,15,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-10,12.5,10.8,10.0,15,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-11,9.5,9.923,10.0,13,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-12,12.5,10.438,10.0,16,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-13,10.5,10.0,10.0,8,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-14,10.0,9.692,10,13,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-15,12.0,10.889,10.0,18,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-16,11.0,10.053,10.0,19,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-17,10.0,9.75,10.0,12,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-18,10.5,10.214,10.0,14,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-19,10.0,9.818,10.0,11,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-20,8.5,8.714,9,7,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-21,9.5,9.0,9.0,10,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-22,9.5,9.5,10.0,28,True,15,True,sentinel
wyrm_prime_blueprint,2025-03-23,11.0,10.909,11.0,11,True,15,True,sentinel
